440	586	1	1611039929420
440	4883	5	1611039929420
440	3537	5	1611039929420
440	3380	4	1611039929420
440	3570	0	1611039929420
441	1460	3	1611039929420
441	3601	2	1611039929420
441	3546	3	1611039929420
441	3091	4	1611039929420
441	1235	5	1611039929420
441	3739	1	1611039929420
441	153	4	1611039929420
441	1608	3	1611039929420
441	4392	0	1611039929420
441	1615	2	1611039929420
441	1534	3	1611039929420
442	944	3	1611039929420
442	2339	4	1611039929420
442	4616	0	1611039929420
442	4415	1	1611039929420
442	3006	0	1611039929420
442	4376	0	1611039929420
443	651	4	1611039929420
444	253	4	1611039929420
444	58	3	1611039929420
445	3107	2	1611039929420
445	2534	4	1611039929420
445	2478	5	1611039929420
445	1148	2	1611039929420
445	1570	3	1611039929420
446	57	0	1611039929420
446	4175	0	1611039929420
446	4836	5	1611039929420
446	3190	3	1611039929420
446	584	3	1611039929420
446	4683	3	1611039929420
446	776	4	1611039929420
446	59	1	1611039929420
446	2053	2	1611039929420
446	1661	2	1611039929420
446	1644	3	1611039929420
446	3174	3	1611039929420
446	1064	5	1611039929420
446	1018	1	1611039929420
446	3758	5	1611039929420
446	1256	0	1611039929420
446	2729	1	1611039929420
446	3577	2	1611039929420
447	524	1	1611039929420
447	1280	2	1611039929420
447	4106	0	1611039929420
447	2861	3	1611039929420
447	287	1	1611039929420
447	4503	5	1611039929420
447	2352	0	1611039929420
447	3096	5	1611039929420
447	4390	2	1611039929420
447	3286	5	1611039929420
447	740	4	1611039929420
447	1149	1	1611039929420
447	730	0	1611039929420
447	2943	1	1611039929420
447	4131	2	1611039929420
447	2751	5	1611039929420
447	1262	1	1611039929420
447	2065	2	1611039929420
447	3874	4	1611039929420
447	1481	5	1611039929420
447	4114	4	1611039929420
447	3329	0	1611039929420
447	3924	5	1611039929436
447	532	4	1611039929436
447	1636	4	1611039929436
447	1687	1	1611039929436
447	4239	5	1611039929436
447	661	0	1611039929436
447	3833	2	1611039929436
448	735	1	1611039929436
448	1871	2	1611039929436
448	3502	3	1611039929436
448	2558	5	1611039929436
448	2404	2	1611039929436
449	4163	5	1611039929436
449	2858	2	1611039929436
449	4814	0	1611039929436
449	2781	3	1611039929436
449	1182	3	1611039929436
449	970	5	1611039929436
449	3058	0	1611039929436
449	178	0	1611039929436
449	1118	2	1611039929436
449	932	3	1611039929436
449	3987	5	1611039929436
449	1623	3	1611039929436
450	2034	1	1611039929436
450	3850	0	1611039929436
450	4955	4	1611039929436
450	339	1	1611039929436
450	896	1	1611039929436
450	1680	0	1611039929436
452	2896	4	1611039929436
452	1373	3	1611039929436
452	2778	1	1611039929436
452	1808	2	1611039929436
452	2103	0	1611039929436
452	2775	1	1611039929436
452	3611	2	1611039929436
452	3957	0	1611039929436
452	3355	4	1611039929436
452	3026	2	1611039929436
452	2069	1	1611039929436
452	4872	0	1611039929436
452	3826	4	1611039929436
452	1029	3	1611039929436
453	1746	4	1611039929436
453	2985	2	1611039929436
453	2826	3	1611039929436
453	4891	1	1611039929436
453	2074	4	1611039929436
453	2163	1	1611039929436
453	1938	4	1611039929436
453	3897	4	1611039929436
453	4512	4	1611039929436
453	2314	5	1611039929436
453	4226	4	1611039929436
453	4295	1	1611039929436
453	4874	5	1611039929436
453	1205	0	1611039929436
453	3322	1	1611039929436
453	1964	5	1611039929436
453	483	4	1611039929436
453	3186	0	1611039929436
453	2954	5	1611039929436
453	1153	4	1611039929436
453	1473	3	1611039929436
453	1435	2	1611039929436
454	2004	3	1611039929436
454	4835	1	1611039929436
454	4074	4	1611039929436
454	3793	1	1611039929436
454	3070	4	1611039929436
454	1350	4	1611039929436
454	4098	1	1611039929436
454	3813	3	1611039929436
454	3377	2	1611039929436
454	4882	5	1611039929436
454	4056	1	1611039929436
455	2534	0	1611039929436
457	95	0	1611039929436
457	4756	1	1611039929436
457	1082	5	1611039929436
457	3188	4	1611039929436
457	523	5	1611039929436
457	2950	3	1611039929436
457	3514	3	1611039929436
457	3577	2	1611039929436
457	2507	2	1611039929436
457	4815	2	1611039929436
457	2626	1	1611039929436
458	4226	3	1611039929436
458	466	0	1611039929436
458	2760	1	1611039929436
459	2663	5	1611039929436
459	838	5	1611039929436
460	4880	3	1611039929436
460	4408	3	1611039929436
461	3893	4	1611039929436
461	4342	2	1611039929436
461	4080	0	1611039929436
461	2850	4	1611039929436
461	190	4	1611039929436
461	1770	1	1611039929436
461	3622	3	1611039929436
461	2657	0	1611039929436
461	3722	2	1611039929436
461	3817	1	1611039929436
461	1798	1	1611039929436
461	4662	0	1611039929436
462	4277	5	1611039929436
462	3086	3	1611039929436
462	2182	4	1611039929436
462	4941	2	1611039929436
462	1630	3	1611039929436
462	2496	2	1611039929436
462	1932	4	1611039929436
462	2621	1	1611039929436
462	3170	2	1611039929436
462	4950	1	1611039929436
462	1273	3	1611039929436
462	3065	2	1611039929436
462	3817	3	1611039929436
462	2079	5	1611039929436
462	1311	4	1611039929451
462	4307	2	1611039929451
462	1215	1	1611039929451
462	2102	5	1611039929451
462	3811	0	1611039929451
462	2488	5	1611039929451
462	2005	5	1611039929451
462	979	5	1611039929451
462	4861	2	1611039929451
462	794	5	1611039929451
462	4134	5	1611039929451
462	3972	5	1611039929451
462	1204	4	1611039929451
463	1330	1	1611039929451
463	2009	3	1611039929451
463	4914	3	1611039929451
463	374	1	1611039929451
464	3508	2	1611039929451
464	2536	0	1611039929451
464	4422	2	1611039929451
464	3637	0	1611039929451
465	254	0	1611039929451
465	2520	3	1611039929451
465	1627	1	1611039929451
465	121	1	1611039929451
465	1729	4	1611039929451
465	4959	1	1611039929451
466	3481	4	1611039929451
466	170	1	1611039929451
466	3207	4	1611039929451
466	1473	5	1611039929451
467	938	4	1611039929451
467	938	4	1611039929451
467	1377	1	1611039929451
467	287	5	1611039929451
467	999	5	1611039929451
467	3308	2	1611039929451
467	4495	3	1611039929451
467	855	2	1611039929451
467	2615	4	1611039929451
467	1293	1	1611039929451
467	363	2	1611039929451
467	3043	5	1611039929451
467	3614	2	1611039929451
467	2743	1	1611039929451
467	1676	2	1611039929451
467	4891	1	1611039929451
467	910	0	1611039929451
467	520	1	1611039929451
467	2972	1	1611039929451
467	2419	5	1611039929451
467	2475	5	1611039929451
467	4636	1	1611039929451
467	1000	3	1611039929451
467	1952	1	1611039929451
467	3569	1	1611039929451
467	3060	3	1611039929451
467	4889	4	1611039929451
467	4734	1	1611039929451
468	1539	1	1611039929451
468	364	0	1611039929451
468	2488	3	1611039929451
468	71	5	1611039929451
468	3445	2	1611039929451
468	763	0	1611039929451
468	986	1	1611039929451
469	1080	2	1611039929451
470	1031	4	1611039929451
470	4303	1	1611039929451
470	4191	0	1611039929451
470	1489	0	1611039929451
470	1429	2	1611039929451
470	1902	1	1611039929451
470	13	2	1611039929451
470	1573	0	1611039929451
470	2243	5	1611039929451
470	4328	2	1611039929451
470	3502	0	1611039929451
470	4810	1	1611039929451
470	2212	5	1611039929451
470	2478	0	1611039929451
470	1089	0	1611039929451
470	21	5	1611039929451
470	211	1	1611039929451
470	30	1	1611039929451
470	3694	4	1611039929451
470	2049	3	1611039929451
470	2041	2	1611039929451
471	3752	0	1611039929451
472	2101	3	1611039929451
472	987	1	1611039929451
473	1508	1	1611039929451
473	1675	5	1611039929451
473	951	3	1611039929451
473	2696	1	1611039929451
473	4082	2	1611039929451
473	4518	0	1611039929451
473	2636	1	1611039929451
473	293	5	1611039929451
473	4606	0	1611039929451
473	1278	0	1611039929451
473	1522	5	1611039929451
473	1726	4	1611039929451
473	1015	0	1611039929451
473	3428	0	1611039929451
473	4680	0	1611039929451
473	4117	2	1611039929451
473	3796	5	1611039929451
473	1638	1	1611039929451
473	2683	4	1611039929451
473	4174	0	1611039929451
473	858	4	1611039929451
473	859	4	1611039929451
473	1400	4	1611039929451
473	1323	2	1611039929451
474	4763	2	1611039929451
474	636	0	1611039929451
475	1267	4	1611039929451
475	1034	2	1611039929451
475	1210	3	1611039929451
475	2245	2	1611039929451
475	3160	4	1611039929451
475	846	3	1611039929451
475	3955	0	1611039929451
475	2553	5	1611039929451
475	4081	3	1611039929451
475	2585	1	1611039929451
475	82	5	1611039929451
475	3063	2	1611039929451
475	4817	2	1611039929451
475	3537	1	1611039929451
476	4271	3	1611039929451
477	4112	0	1611039929451
477	404	0	1611039929451
477	4643	4	1611039929451
477	3643	4	1611039929451
477	4414	0	1611039929451
477	1897	2	1611039929451
477	192	1	1611039929451
477	643	4	1611039929451
477	1009	3	1611039929451
477	3430	1	1611039929451
477	2685	5	1611039929451
477	1185	2	1611039929451
477	1168	0	1611039929451
477	899	3	1611039929451
477	3368	3	1611039929451
477	2513	4	1611039929451
477	775	1	1611039929451
477	2629	5	1611039929451
477	1890	5	1611039929451
477	3479	4	1611039929451
477	4353	0	1611039929451
477	1239	0	1611039929451
477	1083	5	1611039929451
477	2810	1	1611039929451
477	2089	0	1611039929451
477	1984	4	1611039929451
478	502	2	1611039929451
478	794	2	1611039929451
480	4507	2	1611039929451
480	4662	5	1611039929451
480	3885	4	1611039929451
480	3233	2	1611039929451
481	4730	5	1611039929451
481	2256	0	1611039929451
481	2603	5	1611039929451
482	1101	5	1611039929451
482	2001	0	1611039929451
482	3914	1	1611039929451
482	45	5	1611039929451
482	4788	4	1611039929451
482	4913	3	1611039929451
482	3035	4	1611039929451
482	4040	0	1611039929451
482	4013	1	1611039929451
482	4351	1	1611039929451
482	1892	3	1611039929467
482	1577	2	1611039929467
482	2284	4	1611039929467
482	557	2	1611039929467
482	1181	2	1611039929467
483	1099	5	1611039929467
483	1820	4	1611039929467
483	368	4	1611039929467
483	3675	5	1611039929467
483	858	1	1611039929467
483	2191	3	1611039929467
483	1144	2	1611039929467
483	3501	3	1611039929467
483	3894	1	1611039929467
483	1262	0	1611039929467
483	342	0	1611039929467
484	4924	5	1611039929467
484	4598	0	1611039929467
485	146	5	1611039929467
486	2669	3	1611039929467
486	56	5	1611039929467
486	353	0	1611039929467
486	4846	3	1611039929467
486	4205	0	1611039929467
486	1062	4	1611039929467
487	1203	2	1611039929467
487	110	1	1611039929467
487	2170	5	1611039929467
487	732	1	1611039929467
487	965	2	1611039929467
487	4177	5	1611039929467
487	2900	4	1611039929467
487	2226	5	1611039929467
487	953	5	1611039929467
487	360	3	1611039929467
487	4134	2	1611039929467
487	2616	5	1611039929467
487	193	3	1611039929467
487	4425	4	1611039929467
487	4449	0	1611039929467
487	2114	4	1611039929467
487	778	2	1611039929467
487	3029	5	1611039929467
487	2731	5	1611039929467
487	1698	0	1611039929467
487	359	1	1611039929467
487	2415	3	1611039929467
487	1114	5	1611039929467
487	3337	1	1611039929467
487	1882	5	1611039929467
487	3119	2	1611039929467
487	3884	2	1611039929467
488	1890	1	1611039929467
489	30	2	1611039929467
489	4611	0	1611039929467
489	3203	0	1611039929467
490	210	4	1611039929467
491	802	2	1611039929467
491	4614	3	1611039929467
491	2754	0	1611039929467
491	1313	0	1611039929467
491	3627	0	1611039929467
491	1148	3	1611039929467
491	1672	3	1611039929467
491	787	2	1611039929467
491	1994	0	1611039929467
491	4389	0	1611039929467
491	3533	4	1611039929467
491	2264	3	1611039929467
491	56	3	1611039929467
491	479	4	1611039929467
491	2017	3	1611039929467
491	11	2	1611039929467
491	2681	3	1611039929467
491	907	3	1611039929467
491	116	0	1611039929467
491	1686	0	1611039929467
491	3785	5	1611039929467
491	720	2	1611039929467
491	3688	5	1611039929467
491	2425	0	1611039929467
491	1700	4	1611039929467
491	4817	0	1611039929467
491	2368	1	1611039929467
491	827	5	1611039929467
492	996	1	1611039929467
492	467	4	1611039929467
493	1950	2	1611039929467
493	3068	2	1611039929467
493	3405	3	1611039929467
494	4327	1	1611039929467
494	2083	1	1611039929467
494	225	3	1611039929467
495	2242	2	1611039929467
495	2358	2	1611039929467
495	3287	0	1611039929467
495	2779	5	1611039929467
495	1672	4	1611039929467
496	339	5	1611039929467
496	4495	2	1611039929467
496	1589	4	1611039929467
497	3224	0	1611039929467
498	819	4	1611039929467
498	2489	4	1611039929467
498	4737	3	1611039929467
498	1789	0	1611039929467
498	3251	3	1611039929467
498	4771	2	1611039929467
498	4069	1	1611039929467
498	2789	5	1611039929467
498	2937	4	1611039929467
498	4046	5	1611039929467
498	934	5	1611039929467
498	2275	2	1611039929467
499	3361	2	1611039929467
499	583	3	1611039929467
499	4139	5	1611039929467
499	2301	5	1611039929467
499	3772	4	1611039929467
500	660	1	1611039929467
501	2590	1	1611039929467
501	529	1	1611039929467
501	2790	1	1611039929467
501	3404	3	1611039929467
501	4852	2	1611039929467
501	4591	0	1611039929467
501	4703	5	1611039929467
501	1571	2	1611039929467
501	3173	4	1611039929467
501	4903	2	1611039929467
501	2796	5	1611039929467
501	3886	4	1611039929467
501	4396	4	1611039929467
501	601	2	1611039929467
501	297	0	1611039929467
501	1478	1	1611039929467
501	4966	2	1611039929467
501	1008	3	1611039929467
501	4758	3	1611039929467
501	3240	4	1611039929467
501	4508	2	1611039929467
501	1465	0	1611039929467
501	3084	2	1611039929467
501	1383	2	1611039929467
501	2869	1	1611039929467
501	4159	1	1611039929467
501	1743	0	1611039929467
501	14	0	1611039929467
502	2527	5	1611039929467
502	3906	4	1611039929467
502	2794	5	1611039929467
502	4118	2	1611039929467
502	671	4	1611039929467
502	2952	0	1611039929467
502	4409	0	1611039929467
503	3969	2	1611039929467
503	4325	4	1611039929467
503	2295	3	1611039929467
504	1740	0	1611039929467
504	999	1	1611039929467
505	4753	3	1611039929467
505	3512	0	1611039929467
505	3623	0	1611039929467
505	3619	5	1611039929483
505	3772	4	1611039929483
505	2520	4	1611039929483
505	1591	5	1611039929483
505	3310	5	1611039929483
505	1943	5	1611039929483
505	3487	1	1611039929483
505	4012	3	1611039929483
505	3710	5	1611039929483
505	1512	3	1611039929483
505	4877	5	1611039929483
505	610	0	1611039929483
506	230	5	1611039929483
506	1834	2	1611039929483
506	1073	5	1611039929483
506	4305	5	1611039929483
506	4779	4	1611039929483
506	4799	5	1611039929483
506	1014	2	1611039929483
506	2129	2	1611039929483
506	3069	2	1611039929483
506	2667	1	1611039929483
506	4168	4	1611039929483
506	4052	2	1611039929483
506	578	5	1611039929483
506	2699	5	1611039929483
506	4220	5	1611039929483
506	246	4	1611039929483
506	4862	3	1611039929483
506	81	3	1611039929483
506	1368	5	1611039929483
506	1753	3	1611039929483
506	0	2	1611039929483
506	2376	2	1611039929483
506	3858	2	1611039929483
506	2757	3	1611039929483
506	1227	1	1611039929483
506	54	0	1611039929483
506	723	0	1611039929483
507	1654	0	1611039929483
507	85	0	1611039929483
507	2065	4	1611039929483
507	4150	0	1611039929483
507	3497	2	1611039929483
507	3383	1	1611039929483
507	3813	5	1611039929483
508	3234	1	1611039929483
509	3907	0	1611039929483
509	219	2	1611039929483
510	1873	3	1611039929483
510	3351	0	1611039929483
510	1557	0	1611039929483
510	1403	1	1611039929483
511	3884	3	1611039929483
512	4018	0	1611039929483
512	1927	2	1611039929483
514	4647	2	1611039929483
514	4350	5	1611039929483
514	3136	5	1611039929483
514	1143	5	1611039929483
514	194	1	1611039929483
514	47	3	1611039929483
514	1985	0	1611039929483
514	947	3	1611039929483
514	2928	5	1611039929483
514	2316	1	1611039929483
514	3797	4	1611039929483
514	183	4	1611039929483
514	3906	4	1611039929483
516	251	4	1611039929483
516	3747	5	1611039929483
517	2710	3	1611039929483
517	1579	4	1611039929483
517	1396	4	1611039929483
517	4363	0	1611039929483
518	49	1	1611039929483
518	1876	0	1611039929483
518	1803	5	1611039929483
518	4769	0	1611039929483
518	272	2	1611039929483
519	2714	4	1611039929483
519	4462	5	1611039929483
519	1720	1	1611039929483
519	4591	0	1611039929483
519	3544	5	1611039929483
520	414	0	1611039929483
520	2344	0	1611039929483
520	3115	1	1611039929483
520	4527	4	1611039929483
520	903	0	1611039929483
520	947	0	1611039929483
520	708	3	1611039929483
520	360	2	1611039929483
520	3698	0	1611039929483
520	3300	1	1611039929483
520	4319	5	1611039929483
520	3485	5	1611039929483
520	4879	1	1611039929483
520	4102	1	1611039929483
520	3079	0	1611039929483
521	3372	2	1611039929483
521	1589	4	1611039929483
521	2655	5	1611039929483
521	4951	0	1611039929483
521	3967	1	1611039929483
521	4384	3	1611039929483
521	1851	1	1611039929483
521	3584	2	1611039929483
521	97	4	1611039929483
521	147	5	1611039929483
521	641	0	1611039929483
521	414	1	1611039929483
521	4017	2	1611039929483
521	1398	3	1611039929483
521	784	3	1611039929483
521	4811	3	1611039929483
521	486	4	1611039929483
523	1285	3	1611039929483
523	255	5	1611039929483
523	2767	0	1611039929483
523	4699	4	1611039929483
523	99	3	1611039929483
523	3231	0	1611039929483
523	247	1	1611039929483
523	4286	3	1611039929483
523	78	2	1611039929483
523	1134	5	1611039929483
523	4979	0	1611039929483
523	2508	1	1611039929483
523	3237	3	1611039929483
524	3940	0	1611039929483
524	626	1	1611039929483
524	4988	3	1611039929483
524	4315	0	1611039929483
524	3846	3	1611039929483
524	1454	3	1611039929483
524	1741	0	1611039929483
524	1057	3	1611039929483
524	2212	3	1611039929483
524	2738	2	1611039929483
524	3646	5	1611039929483
524	888	0	1611039929483
524	1281	0	1611039929483
524	2896	3	1611039929483
524	4219	2	1611039929483
524	1938	1	1611039929483
524	3455	2	1611039929483
524	3547	4	1611039929483
524	2045	0	1611039929483
524	1105	4	1611039929483
524	1285	5	1611039929483
524	1685	1	1611039929483
524	2625	1	1611039929483
524	3059	5	1611039929483
524	2508	3	1611039929483
524	4961	0	1611039929483
524	4703	0	1611039929483
524	4956	0	1611039929483
524	1102	4	1611039929483
525	2570	4	1611039929483
525	1161	4	1611039929483
525	3383	0	1611039929483
525	3839	5	1611039929483
525	2126	5	1611039929483
525	1309	2	1611039929483
526	1420	5	1611039929483
526	1594	3	1611039929483
526	359	3	1611039929483
527	2395	2	1611039929483
527	3488	5	1611039929483
527	1567	1	1611039929483
527	3582	3	1611039929483
527	2654	1	1611039929483
530	2755	4	1611039929483
530	4428	0	1611039929483
531	3054	3	1611039929483
531	1467	2	1611039929483
531	4731	4	1611039929483
531	143	4	1611039929483
531	1620	0	1611039929483
531	125	5	1611039929483
532	4485	0	1611039929483
532	2121	5	1611039929483
532	4192	3	1611039929483
532	1907	0	1611039929483
532	113	2	1611039929483
532	4109	0	1611039929483
532	2350	3	1611039929483
532	2372	4	1611039929483
532	3523	0	1611039929483
532	4766	2	1611039929483
532	2886	2	1611039929483
532	3019	3	1611039929483
532	3946	4	1611039929498
532	3496	3	1611039929498
532	3829	2	1611039929498
532	4403	4	1611039929498
532	2496	2	1611039929498
532	4590	1	1611039929498
532	4890	5	1611039929498
532	3693	0	1611039929498
532	3495	3	1611039929498
532	1214	4	1611039929498
532	3386	3	1611039929498
532	2947	5	1611039929498
532	176	0	1611039929498
532	2259	0	1611039929498
532	820	0	1611039929498
532	3636	1	1611039929498
532	748	2	1611039929498
533	1740	3	1611039929498
534	474	5	1611039929498
534	4265	4	1611039929498
534	10	2	1611039929498
534	3355	4	1611039929498
535	4939	2	1611039929498
535	2957	5	1611039929498
535	4367	1	1611039929498
535	927	4	1611039929498
535	2232	5	1611039929498
535	4845	5	1611039929498
535	717	0	1611039929498
535	152	3	1611039929498
535	2091	0	1611039929498
535	3853	3	1611039929498
535	2876	1	1611039929498
535	2639	2	1611039929498
535	4902	5	1611039929498
536	4963	4	1611039929498
536	3425	4	1611039929498
536	124	5	1611039929498
536	296	1	1611039929498
537	2772	1	1611039929498
537	1345	4	1611039929498
537	1560	5	1611039929498
537	3559	3	1611039929498
537	1857	2	1611039929498
538	2578	5	1611039929498
539	4982	4	1611039929498
539	468	2	1611039929498
539	2225	0	1611039929498
539	228	4	1611039929498
539	2617	5	1611039929498
539	4308	3	1611039929498
539	122	1	1611039929498
539	603	4	1611039929498
539	2698	3	1611039929498
539	3708	2	1611039929498
539	4299	5	1611039929498
539	894	1	1611039929498
539	1246	4	1611039929498
539	1523	5	1611039929498
539	1979	3	1611039929498
539	3873	0	1611039929498
539	2628	5	1611039929498
539	4576	4	1611039929498
539	1214	4	1611039929498
539	2857	3	1611039929498
539	1943	5	1611039929498
539	144	1	1611039929498
539	255	1	1611039929498
539	4517	0	1611039929498
540	3485	4	1611039929498
540	3032	3	1611039929498
541	4668	0	1611039929498
541	3763	2	1611039929498
541	230	2	1611039929498
541	1306	0	1611039929498
541	4525	1	1611039929498
541	4408	3	1611039929498
541	1163	5	1611039929498
541	3075	4	1611039929498
541	1918	5	1611039929498
541	3495	0	1611039929498
541	4484	5	1611039929498
541	73	2	1611039929498
541	2328	4	1611039929498
541	2317	1	1611039929498
541	576	0	1611039929498
542	650	4	1611039929498
542	3096	2	1611039929498
542	3920	1	1611039929498
543	2353	1	1611039929498
543	429	2	1611039929498
543	3602	2	1611039929498
543	2088	0	1611039929498
543	2881	1	1611039929498
544	4971	4	1611039929498
544	1686	4	1611039929498
544	1754	4	1611039929498
544	898	3	1611039929498
544	3597	5	1611039929498
545	3240	5	1611039929498
546	3623	1	1611039929498
546	4214	4	1611039929498
546	2316	5	1611039929498
546	2811	4	1611039929498
547	1880	1	1611039929498
547	3799	4	1611039929498
547	653	2	1611039929498
547	3817	2	1611039929498
548	4830	1	1611039929498
548	91	4	1611039929498
548	2973	3	1611039929498
548	4551	3	1611039929498
548	4398	5	1611039929498
548	2438	3	1611039929498
548	4895	4	1611039929498
548	3405	2	1611039929498
548	2093	1	1611039929498
548	1444	0	1611039929498
548	354	0	1611039929498
548	1719	0	1611039929498
548	2937	5	1611039929498
548	7	3	1611039929498
548	3453	2	1611039929498
549	1788	4	1611039929498
549	4332	3	1611039929498
549	954	5	1611039929498
549	4836	1	1611039929498
549	3503	1	1611039929498
549	4812	2	1611039929498
549	2406	0	1611039929498
549	223	1	1611039929498
549	3288	2	1611039929498
549	629	0	1611039929498
549	4087	5	1611039929498
550	528	5	1611039929498
550	1375	0	1611039929498
550	1205	0	1611039929498
550	1356	5	1611039929498
550	2389	3	1611039929498
550	4079	4	1611039929514
551	1086	4	1611039929514
551	4190	0	1611039929514
551	4572	2	1611039929514
552	3347	4	1611039929514
552	1693	1	1611039929514
553	1413	5	1611039929514
553	390	1	1611039929514
553	4168	2	1611039929514
553	1906	4	1611039929514
553	3485	4	1611039929514
553	2978	4	1611039929514
553	650	2	1611039929514
553	3135	0	1611039929514
553	2514	1	1611039929514
553	4070	0	1611039929514
553	1644	5	1611039929514
553	3851	0	1611039929514
553	1689	1	1611039929514
553	725	4	1611039929514
553	4013	1	1611039929514
553	2146	5	1611039929514
553	3868	4	1611039929514
553	2080	5	1611039929514
553	3536	5	1611039929514
553	2553	2	1611039929514
553	207	4	1611039929514
554	735	3	1611039929514
554	411	2	1611039929514
554	1076	3	1611039929514
554	2427	4	1611039929514
554	567	0	1611039929514
554	209	3	1611039929514
554	474	2	1611039929514
554	492	3	1611039929514
554	2960	0	1611039929514
554	4926	2	1611039929514
554	2590	2	1611039929514
554	1843	1	1611039929514
555	242	1	1611039929514
555	1073	0	1611039929514
555	4011	4	1611039929514
555	1186	2	1611039929514
556	2163	3	1611039929514
557	1246	1	1611039929514
557	302	0	1611039929514
557	4420	0	1611039929514
557	831	4	1611039929514
557	2357	1	1611039929514
557	1728	4	1611039929514
557	3004	5	1611039929514
557	2190	5	1611039929514
557	4431	1	1611039929514
557	912	4	1611039929514
557	3489	1	1611039929514
557	4489	1	1611039929514
557	1148	4	1611039929514
557	3366	2	1611039929514
557	4448	1	1611039929514
557	3359	4	1611039929514
557	2383	1	1611039929514
557	1961	3	1611039929514
557	1407	5	1611039929514
557	3300	3	1611039929514
557	4884	5	1611039929514
557	1628	2	1611039929514
557	4204	2	1611039929514
557	1352	3	1611039929514
557	2252	5	1611039929514
557	1537	1	1611039929514
557	4680	4	1611039929514
557	4468	5	1611039929514
558	4208	3	1611039929514
559	3699	4	1611039929514
559	276	1	1611039929514
559	1744	1	1611039929514
559	2233	2	1611039929514
559	844	4	1611039929514
559	3721	4	1611039929514
559	2164	0	1611039929514
559	575	0	1611039929514
559	4294	3	1611039929514
559	1811	1	1611039929514
559	1081	1	1611039929514
560	4708	5	1611039929514
561	2068	5	1611039929514
561	2006	0	1611039929514
561	795	1	1611039929514
561	3890	0	1611039929514
561	381	2	1611039929514
561	4663	2	1611039929514
561	1865	4	1611039929514
561	4896	1	1611039929514
561	1519	5	1611039929514
561	3759	4	1611039929514
561	1131	1	1611039929514
561	2927	2	1611039929514
562	3140	0	1611039929514
562	3101	2	1611039929514
562	230	2	1611039929530
562	1240	2	1611039929530
563	888	2	1611039929530
564	2406	1	1611039929530
564	1588	5	1611039929530
564	283	3	1611039929530
564	1448	3	1611039929530
564	865	2	1611039929530
565	869	2	1611039929530
565	1625	2	1611039929530
565	2044	1	1611039929530
565	3030	0	1611039929530
565	965	5	1611039929530
566	3722	0	1611039929530
567	361	5	1611039929530
567	2701	1	1611039929530
568	3032	4	1611039929530
569	2373	5	1611039929530
569	1311	4	1611039929530
569	807	4	1611039929530
569	2148	1	1611039929530
569	2678	2	1611039929530
569	4351	3	1611039929530
569	476	5	1611039929530
569	1480	3	1611039929530
569	4435	2	1611039929530
569	226	4	1611039929530
569	4614	1	1611039929530
569	3573	1	1611039929530
569	3537	1	1611039929530
569	3843	0	1611039929530
569	4167	0	1611039929530
569	4656	1	1611039929530
569	1293	4	1611039929530
569	1446	4	1611039929530
569	1771	1	1611039929530
569	1008	0	1611039929530
569	4620	2	1611039929530
569	3841	5	1611039929530
569	4192	4	1611039929530
569	4014	5	1611039929530
570	1908	4	1611039929530
570	420	1	1611039929530
571	4773	0	1611039929530
572	3938	4	1611039929530
572	3952	3	1611039929530
572	2375	4	1611039929530
573	1535	5	1611039929530
573	3564	3	1611039929530
574	4361	1	1611039929530
574	3060	1	1611039929530
574	2027	0	1611039929530
575	3026	3	1611039929530
575	4479	5	1611039929530
576	4613	0	1611039929530
576	4148	4	1611039929530
576	2682	0	1611039929530
577	208	3	1611039929530
577	466	2	1611039929530
577	4690	4	1611039929530
577	1456	1	1611039929530
577	1653	1	1611039929530
577	3602	5	1611039929530
579	1045	3	1611039929530
580	4058	3	1611039929530
580	4232	4	1611039929530
580	1464	2	1611039929530
580	2545	4	1611039929530
580	1523	4	1611039929530
580	251	3	1611039929530
580	2452	3	1611039929530
580	1377	0	1611039929530
580	3041	2	1611039929530
580	1710	4	1611039929530
580	616	1	1611039929530
580	4991	5	1611039929530
580	4222	3	1611039929530
580	4620	1	1611039929530
581	2860	1	1611039929530
581	2991	1	1611039929530
581	4623	1	1611039929530
582	462	5	1611039929530
582	1760	0	1611039929530
582	1665	0	1611039929530
583	2984	0	1611039929530
583	2752	1	1611039929530
583	3800	2	1611039929530
583	1885	0	1611039929530
583	2398	0	1611039929530
583	185	0	1611039929530
583	1543	1	1611039929530
583	1686	1	1611039929530
583	3161	3	1611039929530
583	3114	1	1611039929530
583	4277	2	1611039929530
584	2608	2	1611039929530
584	3131	2	1611039929530
584	917	2	1611039929530
584	2076	1	1611039929530
584	3576	4	1611039929530
584	1151	1	1611039929530
584	2829	3	1611039929530
584	2368	3	1611039929530
584	558	4	1611039929530
584	801	2	1611039929530
584	179	4	1611039929530
584	231	2	1611039929530
584	2891	3	1611039929530
584	3124	1	1611039929530
584	32	4	1611039929530
584	191	3	1611039929530
584	2270	3	1611039929530
584	2886	5	1611039929530
584	3711	1	1611039929530
584	563	0	1611039929530
585	4492	3	1611039929530
585	4884	5	1611039929530
585	4112	5	1611039929530
585	2812	4	1611039929530
585	4243	2	1611039929530
585	4648	4	1611039929530
585	3465	0	1611039929530
585	4108	2	1611039929530
585	1659	0	1611039929530
585	2294	1	1611039929530
585	1714	4	1611039929530
585	1722	0	1611039929530
585	4338	0	1611039929530
585	4375	4	1611039929530
586	4845	0	1611039929530
